ID,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,ConsumptionRatingText,FirstRegYear,Doors,InteriorColorText,Co2EmissionText,FirstRegMonth,Seats,ConsumptionTotalText,Ccm,ConditionTypeText,Properties,BodyColorText,DriveTypeText,TransmissionTypeText,Km,Hp,BodyTypeText,FuelTypeText,City
1070.0,BENTLEY,CONTINENTAL,Continental GT Speed 6.0,Continental GT Speed 6.0,BENTLEY Continental GT Speed 6.0,G,2015,2,schwarz,338 g/km,9,4,14.5 l/100km,5998,Occasion,"""Ab MFK""",silber mét.,Allrad,Automat,5000,635,Coupé,Benzin,St. Gallen
1071.0,JAGUAR,,D-Type XKD525,D-Type XKD525,JAGUAR D-Type XKD525,null,1956,2,beige,null,7,2,null,3442,Occasion,null,violett mét.,Hinterradantrieb,Schaltgetriebe,5300,256,Coupé,Benzin,Zuzwil
1072.0,CHEVROLET,CORVETTE,CORVETTE C2,C2,CHEVROLET CORVETTE C2,null,1967,2,schwarz,null,6,2,null,5351,Occasion,"""Ab MFK""",violett mét.,Hinterradantrieb,Schaltgetriebe,21300,0,Coupé,Benzin,Zuzwil
1073.0,RENAULT,R5,R5 1400 Alpine Turbo,R5 1400 Alpine Turbo,RENAULT R5 1400 Alpine Turbo,null,1982,3,beige,null,3,4,null,1397,Occasion,"""Ab MFK""",violett mét.,Vorderradantrieb,Schaltgetriebe manuell,77900,108,Kleinwagen,Benzin,Zuzwil
1074.0,MERCEDES-BENZ,E 50 AMG,E 50 AMG Avantgarde,E 50 AMG Avantgarde,MERCEDES-BENZ E 50 AMG Avantgarde,null,1997,4,schwarz,315 g/km,3,5,13.5 l/100km,4973,Occasion,"""Ab MFK""",violett mét.,Hinterradantrieb,Automat,67400,347,Limousine,Benzin,Zuzwil
1075.0,LAMBORGHINI,DIABLO,Diablo 5.7 SV,Diablo 5.7 SV,LAMBORGHINI Diablo 5.7 SV,null,1999,2,bordeaux,575 g/km,1,2,24.9 l/100km,5707,Occasion,null,violett mét.,Hinterradantrieb,Schaltgetriebe manuell,44500,530,Coupé,Benzin,Porrentruy
1076.0,MERCEDES-BENZ,S 500,S 500,S 500,MERCEDES-BENZ S 500,G,1999,4,schwarz,320 g/km,10,5,13.4 l/100km,4966,Occasion,"""Ab MFK""",violett mét.,Hinterradantrieb,Automat,32000,306,Limousine,Benzin,Zuzwil
1077.0,MASERATI,COUPÉ GT,Coupé GT,Coupé GT,MASERATI Coupé GT,null,2002,2,beige,400 g/km,7,4,17.5 l/100km,4244,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automatik-Getriebe,95300,390,Coupé,Benzin,Zuzwil
1078.0,ASTON MARTIN,V8 Vantage,V8 Vantage 4.7,V8 Vantage 4.7,ASTON MARTIN V8 Vantage 4.7,G,2010,2,schwarz,312 g/km,7,2,13.2 l/100km,4735,Vorführmodell,"""Ab MFK""",weiss,Hinterradantrieb,Automatisiertes Schaltgetriebe,9000,426,Cabriolet,Benzin,Zuzwil
1079.0,MERCEDES-BENZ,ML 400,ML 400 CDI,ML 400 CDI,MERCEDES-BENZ ML 400 CDI,G,2002,5,schwarz,288 g/km,2,5,10.9 l/100km,3996,Occasion,"""Ab MFK""",weiss,Allrad,Automat,148300,250,SUV / Geländewagen,Diesel,Zuzwil
108.0,AUDI,RS6,RS6 Avant 4.0 TFSI V8 qu,RS6 Avant 4.0 TFSI V8 qu,AUDI RS6 Avant 4.0 TFSI V8 qu,G,2014,5,schwarz,229 g/km,4,5,9.8 l/100km,3993,Neu,"""Ab MFK"", ""Tuning""",blau mét.,Allrad,Automat sequentiell,100,560,Kombi,Benzin,Zuzwil
1080.0,TRIUMPH,Dolomite,Dolomite Sprint,Sprint,TRIUMPH Dolomite Sprint,null,1977,4,mehrfarbig,null,6,5,null,1997,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Schaltgetriebe manuell,10800,128,Limousine,Benzin,Zuzwil
1081.0,PORSCHE,CAYENNE,Cayenne S,Cayenne S,PORSCHE Cayenne S,null,2003,5,schwarz,380 g/km,3,5,15.8 l/100km,4511,Occasion,"""Ab MFK""",weiss,Allrad,Automatik-Getriebe,115000,340,SUV / Geländewagen,Benzin,Zuzwil
1082.0,MASERATI,SPYDER GT,Spyder GT,Spyder GT,MASERATI Spyder GT,G,2003,2,braun,430 g/km,5,2,18.6 l/100km,4244,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automatisiertes Schaltgetriebe,78300,390,Cabriolet,Benzin,Zuzwil
1083.0,AUDI,A4,A4 3.0 V6,A4 3.0 V6,AUDI A4 3.0 V6,null,2004,4,schwarz,233 g/km,2,5,9.7 l/100km,2976,Occasion,"""Ab MFK""",weiss,Vorderradantrieb,Automatik-Getriebe,95300,220,Limousine,Benzin,Zuzwil
1084.0,AUDI,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,G,2003,4,beige,288 g/km,9,5,12.0 l/100km,4172,Occasion,"""Ab MFK""",weiss,Allrad,Automat sequentiell,101300,335,Limousine,Benzin,Zuzwil
1085.0,RENAULT,ALPINE,ALPINE A310 2700 VA,A310 2700 VA,RENAULT ALPINE A310 2700 VA,null,1979,2,blau,null,11,0,null,2663,Oldtimer,"""Ab MFK""",weiss,Hinterradantrieb,Schaltgetriebe,11200,150,Coupé,Benzin,Zuzwil
1086.0,FERRARI,575M,575M,575M,FERRARI 575M,G,2007,2,schwarz,499 g/km,5,2,21.8 l/100km,5748,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Schaltgetriebe manuell,26000,517,Coupé,Benzin,Zuzwil
1087.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,G,2003,2,anthrazit,346 g/km,1,2,14.4 l/100km,5513,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat,43000,500,Cabriolet,Benzin,Zuzwil
1088.0,MERCEDES-BENZ,CLK 55 AMG,CLK 55 AMG Avantgarde,CLK 55 AMG Avantgarde,MERCEDES-BENZ CLK 55 AMG Avantgarde,G,2001,2,null,304 g/km,11,4,12.7 l/100km,5439,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat,47500,347,Coupé,Benzin,Zuzwil
1089.0,PORSCHE,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,G,2007,5,schwarz,378 g/km,1,5,15.7 l/100km,4511,Neu,"""Ab MFK""",weiss,Allrad,Automat sequentiell,10,450,SUV / Geländewagen,Benzin,Zuzwil
109.0,MASERATI,COUPÉ GT,Coupé GT,Coupé GT,MASERATI Coupé GT,null,2003,2,blau,400 g/km,8,4,17.5 l/100km,4244,Occasion,"""Ab MFK""",blau mét.,Hinterradantrieb,Automatik-Getriebe,61400,390,Coupé,Benzin,Zuzwil
1090.0,BMW,330,330i,330i,BMW 330i,G,2000,4,schwarz,238 g/km,9,5,9.9 l/100km,2979,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat,49700,231,Limousine,Benzin,Zuzwil
1091.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,G,2000,2,grau,333 g/km,11,4,13.9 l/100km,5786,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat,94000,367,Coupé,Benzin,Zuzwil
1092.0,AUDI,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,null,1997,4,schwarz,322 g/km,3,5,13.5 l/100km,4172,Occasion,null,weiss,Allrad,Automat,94700,300,Limousine,Benzin,Zuzwil
1093.0,PORSCHE,911,911 Turbo S Cabrio,911 Turbo S Cabrio,PORSCHE 911 Turbo S Cabrio,G,2011,2,mehrfarbig,270 g/km,7,2,11.5 l/100km,3800,Occasion,"""Ab MFK""",weiss,Allrad,Automatisiertes Schaltgetriebe,14000,530,Cabriolet,Benzin,Zuzwil
1094.0,McLAREN,12C,MP4-12C Coupé 3.8 V8,MP4-12C Coupé 3.8 V8,McLAREN MP4-12C Coupé 3.8 V8,G,2012,2,schwarz,279 g/km,3,2,12.3 l/100km,3798,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automatisiertes Schaltgetriebe,23000,626,Coupé,Benzin,Zuzwil
1095.0,FERRARI,458,458 Spider Italia 4.5 V8,458 Spider Italia 4.5 V8,FERRARI 458 Spider Italia 4.5 V8,G,2012,2,schwarz,275 g/km,1,2,11.8 l/100km,4497,Occasion,null,weiss,Hinterradantrieb,Automatisiertes Schaltgetriebe,11700,566,Cabriolet,Benzin,Zuzwil
1096.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,G,2008,5,schwarz,333 g/km,7,5,14.0 l/100km,4991,Occasion,"""Ab MFK""",weiss,Allrad,Automat sequentiell,120000,580,Kombi,Benzin,Zuzwil
1097.0,FERRARI,599,599 GTB,599 GTB,FERRARI 599 GTB,G,2007,2,beige,490 g/km,4,2,21.3 l/100km,5999,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automatisiertes Schaltgetriebe,22000,620,Coupé,Benzin,Zuzwil
1098.0,MERCEDES-BENZ,S 63 AMG,S 63 AMG L,S 63 AMG L,MERCEDES-BENZ S 63 AMG L,G,2008,4,schwarz,355 g/km,4,5,14.9 l/100km,6209,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat sequentiell,46000,525,Limousine,Benzin,Zuzwil
1099.0,CHEVROLET,CORVETTE,CORVETTE C1,C1,CHEVROLET CORVETTE C1,null,1961,2,schwarz,null,1,2,null,5351,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Schaltgetriebe manuell,67000,327,Cabriolet,Benzin,Zuzwil
11.0,RUF,,RT 12,RT 12,RUF RT 12,null,2007,2,schwarz,null,6,0,null,3800,Occasion,"""Ab MFK""",anthrazit mét.,null,null,36000,650,Coupé,Benzin,Zuzwil
110.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2002,5,schwarz,350 g/km,10,5,14.6 l/100km,4172,Occasion,"""Ab MFK"", ""Tuning""",blau mét.,Allrad,Automat,81000,450,Kombi,Benzin,Zuzwil
1100.0,MERCEDES-BENZ,S 500,S 500 4Matic,S 500 4Matic,MERCEDES-BENZ S 500 4Matic,G,2006,4,schwarz,296 g/km,11,5,12.6 l/100km,5461,Occasion,"""Ab MFK""",weiss,Allrad,Automat sequentiell,62300,388,Limousine,Benzin,Zuzwil
1101.0,BENTLEY,ARNAGE,Arnage Green Label,Arnage Green Label,BENTLEY Arnage Green Label,G,2000,4,grau,390 g/km,7,4,19.9 l/100km,4398,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat,34900,354,Limousine,Benzin,Zuzwil
1102.0,BMW,740,740i,740i,BMW 740i,null,1998,4,grau,329 g/km,4,5,13.8 l/100km,4398,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat,85400,286,Limousine,Benzin,Zuzwil
1103.0,DE TOMASO,PANTERA,PANTERA,null,DE TOMASO PANTERA,null,1974,0,schwarz,null,9,2,null,5752,Occasion,null,weiss,Hinterradantrieb,Schaltgetriebe,68100,0,Limousine,Benzin,Zuzwil
1104.0,JAGUAR,XJ,XJR 4.0 Supercharged,XJR 4.0 Supercharged,JAGUAR XJR 4.0 Supercharged,null,1996,4,beige,null,1,5,13.3 l/100km,3980,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat,99900,320,Limousine,Benzin,Zuzwil
1105.0,MERCEDES-BENZ,ML 500,ML 500 4Matic,ML 500 4Matic,MERCEDES-BENZ ML 500 4Matic,G,2005,5,schwarz,319 g/km,12,5,13.4 l/100km,4966,Occasion,"""Ab MFK""",weiss,Allrad,Automat sequentiell,37500,306,SUV / Geländewagen,Benzin,Zuzwil
1106.0,DeLorean,,De Lorean DMC-12,De Lorean DMC-12,DeLorean De Lorean DMC-12,null,1981,2,grau,null,4,0,null,2849,Occasion,null,weiss,Hinterradantrieb,Schaltgetriebe,15000,132,Coupé,Benzin,Zuzwil
1107.0,PORSCHE,PANAMERA,Panamera Turbo 4.8,Panamera Turbo 4.8,PORSCHE Panamera Turbo 4.8,G,2009,5,mehrfarbig,286 g/km,9,4,12.2 l/100km,4806,Occasion,"""Ab MFK""",weiss,Allrad,Automatisiertes Schaltgetriebe,30300,500,Limousine,Benzin,Zuzwil
1108.0,AUTOBIANCHI,A112,A112 Abarth Serie II,Abarth Serie II,AUTOBIANCHI A112 Abarth Serie II,null,1974,3,mehrfarbig,null,6,2,null,981,Occasion,null,weiss,Vorderradantrieb,Schaltgetriebe,9999,57,Kleinwagen,Benzin,Zuzwil
1109.0,ALFA ROMEO,SPIDER,SPIDER 1300 Junior,1300 Junior,ALFA ROMEO SPIDER 1300 Junior,null,1970,2,schwarz,null,3,3,null,1290,Oldtimer,"""Ab MFK""",weiss,Hinterradantrieb,Schaltgetriebe,106000,88,Cabriolet,Benzin,Zuzwil
111.0,VW,PHAETON,Phaeton 6.0 W12 4Motion,Phaeton 6.0 W12 4Motion,VW Phaeton 6.0 W12 4Motion,G,2003,4,anthrazit,374 g/km,1,5,15.6 l/100km,5998,Occasion,"""Ab MFK""",blau mét.,Allrad,Automat sequentiell,37800,420,Limousine,Benzin,Zuzwil
1110.0,CHEVROLET,Silverado,Silverado 2500HD 6.6l V8,2500HD 6.6l V8,CHEVROLET Silverado 2500HD 6.6l V8,null,2007,0,mehrfarbig,null,2,5,null,0,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automatik-Getriebe,34500,0,Pick-up,null,Zuzwil
1111.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,G,2001,2,grau,333 g/km,1,4,13.9 l/100km,5786,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat,73400,367,Coupé,Benzin,Zuzwil
1112.0,BENTLEY,ARNAGE,ARNAGE Red Label,Red Label,BENTLEY ARNAGE Red Label,null,2000,4,beige,null,10,5,null,6750,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automatik-Getriebe,85700,405,Limousine,Benzin,Zuzwil
1113.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,G,2003,2,beige,353 g/km,9,4,14.7 l/100km,5513,Occasion,"""Ab MFK"", ""Tuning""",weiss,Hinterradantrieb,Automat,12200,500,Coupé,Benzin,Zuzwil
1114.0,RENAULT,ALPINE,Alpine V6 Turbo,Alpine V6 Turbo,RENAULT Alpine V6 Turbo,null,1988,2,grau,null,4,4,null,2457,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Schaltgetriebe manuell,98600,185,Coupé,Benzin,Zuzwil
1115.0,MERCEDES-BENZ,CLS 500,CLS 500,CLS 500,MERCEDES-BENZ CLS 500,G,2013,5,schwarz,214 g/km,5,5,9.2 l/100km,4663,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat sequentiell,10400,408,Kombi,Benzin,Zuzwil
1116.0,MERCEDES-BENZ,CLS 63 AMG,CLS 63 AMG,CLS 63 AMG,MERCEDES-BENZ CLS 63 AMG,G,2007,4,grau,345 g/km,9,4,14.5 l/100km,6209,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat sequentiell,15800,515,Limousine,Benzin,Zuzwil
1117.0,HUMMER,H3,H3 3.7 Adventure,H3 3.7 Adventure,HUMMER H3 3.7 Adventure,G,2008,5,schwarz,327 g/km,11,5,13.8 l/100km,3653,Vorführmodell,"""Ab MFK""",weiss,Allrad,Schaltgetriebe manuell,150,245,SUV / Geländewagen,Benzin,Zuzwil
1118.0,ROLLS-ROYCE,PHANTOM,Phantom 6.7 V12,Phantom 6.7 V12,ROLLS-ROYCE Phantom 6.7 V12,G,2004,4,beige,385 g/km,11,5,15.9 l/100km,6749,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat,54000,460,Limousine,Benzin,Zuzwil
1119.0,PORSCHE,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,G,2008,2,schwarz,326 g/km,2,4,13.6 l/100km,3600,Occasion,"""Ab MFK""",weiss,Allrad,Automat,73500,480,Coupé,Benzin,Zuzwil
112.0,FORD (USA),EXPLORER,Explorer 4.0 Ltd. Edition,Explorer 4.0 Ltd. Edition,FORD (USA) Explorer 4.0 Ltd. Edition,null,1999,5,beige,350 g/km,9,5,13.7 l/100km,4011,Occasion,"""Ab MFK""",blau mét.,Allrad,Automat,50100,197,SUV / Geländewagen,Benzin,Zuzwil
1120.0,RENAULT,Alpine A110,Alpine A110 1300 VC Gordini,1300 VC Gordini,RENAULT Alpine A110 1300 VC Gordini,null,1971,2,schwarz,null,3,2,null,1255,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Schaltgetriebe,31800,0,Coupé,Benzin,Zuzwil
1121.0,PORSCHE,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,null,2001,2,beige,309 g/km,10,4,12.9 l/100km,3600,Occasion,"""Ab MFK""",weiss,Allrad,Automatik-Getriebe,30100,420,Coupé,Benzin,Zuzwil
1122.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,G,2010,5,schwarz,333 g/km,1,5,14.0 l/100km,4991,Occasion,"""Ab MFK""",weiss,Allrad,Automat sequentiell,15000,700,Kombi,Benzin,Zuzwil
1123.0,BENTLEY,CONTINENTAL,Continental GT 6.0,Continental GT 6.0,BENTLEY Continental GT 6.0,G,2004,2,mehrfarbig,410 g/km,7,4,17.1 l/100km,5998,Occasion,"""Ab MFK""",weiss,Allrad,Automat,79700,560,Coupé,Benzin,Zuzwil
1124.0,FERRARI,575M,575M,575M,FERRARI 575M,G,2003,2,schwarz,499 g/km,4,2,21.8 l/100km,5748,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automatik-Getriebe,39000,517,Coupé,Benzin,Zuzwil
1125.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,null,1991,2,grau,null,1,2,null,4971,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat,197800,320,Cabriolet,Benzin,Zuzwil
1126.0,MAZDA,MX-5,MX-5 1.8i 16V Confort,MX-5 1.8i 16V Confort,MAZDA MX-5 1.8i 16V Confort,G,2007,2,schwarz,174 g/km,3,2,7.3 l/100km,1798,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Schaltgetriebe manuell,6900,126,Cabriolet,Benzin,Zuzwil
1127.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,G,2009,5,null,333 g/km,1,5,14.0 l/100km,4991,Occasion,"""Ab MFK""",weiss,Allrad,Automat sequentiell,31500,580,Kombi,Benzin,Zuzwil
1128.0,PEUGEOT,205,205 Turbo 16V,Turbo 16V,PEUGEOT 205 Turbo 16V,null,1984,3,schwarz,null,11,2,null,1775,Occasion,"""Ab MFK""",weiss,Allrad,Schaltgetriebe,58950,200,Coupé,Benzin,Zuzwil
1129.0,AUDI,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,null,1996,4,blau,322 g/km,3,5,13.4 l/100km,4170,Occasion,"""Ab MFK""",weiss,Allrad,Automat sequentiell,143700,300,Limousine,Benzin,Zuzwil
113.0,MERCEDES-BENZ,500,500 SE,500 SE,MERCEDES-BENZ 500 SE,null,1991,4,null,null,8,5,null,4971,Occasion,"""Ab MFK""",blau mét.,Hinterradantrieb,Automat,91600,320,Limousine,Benzin,Zuzwil
1130.0,BMW,320,320d xDrive M-Sportpaket,320d xDrive M-Sportpaket,BMW 320d xDrive M-Sportpaket,D,2009,4,schwarz,143 g/km,2,5,5.4 l/100km,1995,Occasion,"""Ab MFK""",weiss,Allrad,Schaltgetriebe manuell,110600,177,Limousine,Diesel,Zuzwil
1131.0,BMW,728,728i,728i,BMW 728i,null,1998,4,schwarz,241 g/km,11,5,10.0 l/100km,2793,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automatik-Getriebe,34400,193,Limousine,Benzin,Zuzwil
1132.0,JAGUAR,XJ 220,XJ 220,null,JAGUAR XJ 220,null,1996,0,grau,null,5,2,null,3497,Occasion,"""Ab MFK""",weiss,null,Schaltgetriebe,25000,550,Coupé,null,Zuzwil
1133.0,PORSCHE,CAYENNE,Cayenne S,Cayenne S,PORSCHE Cayenne S,null,2012,5,schwarz,380 g/km,6,5,15.8 l/100km,4511,Occasion,"""Ab MFK""",weiss,Allrad,Automatik-Getriebe,1000,340,SUV / Geländewagen,Benzin,Zuzwil
1134.0,ROLLS-ROYCE,PHANTOM,Phantom 6.7 V12,Phantom 6.7 V12,ROLLS-ROYCE Phantom 6.7 V12,G,2004,4,beige,385 g/km,1,5,15.9 l/100km,6749,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat,56000,460,Limousine,Benzin,Zuzwil
1135.0,BENTLEY,CONTINENTAL,Continental FlyingSpur6.0,Continental FlyingSpur6.0,BENTLEY Continental FlyingSpur6.0,G,2006,4,schwarz,423 g/km,1,4,17.7 l/100km,5998,Occasion,"""Ab MFK""",weiss,Allrad,Automat,43000,560,Limousine,Benzin,Zuzwil
1136.0,MERCEDES-BENZ,CLS 63 AMG,CLS 63 AMG,CLS 63 AMG,MERCEDES-BENZ CLS 63 AMG,G,2010,4,beige,345 g/km,8,4,14.5 l/100km,6209,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat sequentiell,37500,515,Limousine,Benzin,Zuzwil
1137.0,RENAULT,ESPACE,Espace 2.0 T Privilège,Espace 2.0 T Privilège,RENAULT Espace 2.0 T Privilège,null,2004,5,null,232 g/km,3,5,9.7 l/100km,1998,Occasion,"""Ab MFK""",weiss,Vorderradantrieb,Automatik-Getriebe,145000,163,Kompaktvan / Minivan,Benzin,Zuzwil
1138.0,JAGUAR,XK,XKR S/C,XKR S/C,JAGUAR XKR S/C,G,1999,2,beige,299 g/km,11,4,12.5 l/100km,3996,Occasion,"""Ab MFK""",weiss,Hinterradantrieb,Automat,103000,363,Coupé,Benzin,Zuzwil
1139.0,MINI,MINI,1000,1000,MINI MINI 1000,null,1976,2,braun,null,7,4,null,998,Oldtimer,"""Ab MFK""",weiss,Vorderradantrieb,Schaltgetriebe manuell,44300,40,Limousine,Benzin,Safenwil
114.0,MERCEDES-BENZ,ML 500,ML 500,ML 500,MERCEDES-BENZ ML 500,G,2002,5,schwarz,350 g/km,1,5,14.6 l/100km,4966,Occasion,"""Ab MFK""",blau mét.,Allrad,Automat,20800,292,SUV / Geländewagen,Benzin,Zuzwil
1140.0,McLAREN,12C,MP4-12C Cabriolet 3.8 V8,MP4-12C Cabriolet 3.8 V8,McLAREN MP4-12C Cabriolet 3.8 V8,G,2013,2,schwarz,279 g/km,3,2,12.3 l/100km,3798,Occasion,"""Ab MFK""",weiss mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,12000,625,Cabriolet,Benzin,Zuzwil
1141.0,MERCEDES-BENZ,SL 320,SL 320,SL 320,MERCEDES-BENZ SL 320,null,1997,2,beige,317 g/km,2,2,13.4 l/100km,3199,Occasion,"""Ab MFK""",weiss mét.,Hinterradantrieb,Automat,70600,231,Cabriolet,Benzin,Zuzwil
1142.0,AGM,,WLR,WLR,AGM WLR,null,2004,0,weiss,null,1,2,null,3499,Occasion,"""Rennwagen""",weiss mét.,Hinterradantrieb,Schaltgetriebe,1,250,Cabriolet,Benzin,Zuzwil
1143.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,G,2003,2,rot,340 g/km,1,2,14.2 l/100km,5439,Occasion,"""Ab MFK""",weiss mét.,Hinterradantrieb,Automat,81000,500,Cabriolet,Benzin,Zuzwil
1144.0,PORSCHE,911,911 Carrera S Cabrio,911 Carrera S Cabrio,PORSCHE 911 Carrera S Cabrio,null,2006,2,rot,280 g/km,8,2,11.6 l/100km,3824,Occasion,"""Ab MFK""",weiss mét.,Hinterradantrieb,Automatik-Getriebe,29800,355,Cabriolet,Benzin,Zuzwil
1145.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,G,2001,2,anthrazit,304 g/km,11,2,12.7 l/100km,4966,Occasion,"""Ab MFK""",weiss mét.,Hinterradantrieb,Automat,15600,306,Cabriolet,Benzin,Zuzwil
1146.0,MERCEDES-BENZ,S 600,S 600,S 600,MERCEDES-BENZ S 600,null,1993,2,null,null,8,4,null,5984,Occasion,"""Ab MFK""",weiss mét.,Hinterradantrieb,Automat,26800,394,Coupé,Benzin,Zuzwil
1147.0,VW,PHAETON,Phaeton 3.0 TDi V6 4M,Phaeton 3.0 TDi V6 4M,VW Phaeton 3.0 TDi V6 4M,G,2005,4,grau,259 g/km,6,5,9.6 l/100km,2967,Occasion,"""Ab MFK""",weiss mét.,Allrad,Automat sequentiell,48300,225,Limousine,Diesel,Zuzwil
1148.0,FERRARI,456,456M GT,456M GT,FERRARI 456M GT,G,2000,2,schwarz,495 g/km,3,4,22.0 l/100km,5474,Occasion,"""Ab MFK""",weiss mét.,Hinterradantrieb,Schaltgetriebe manuell,36000,442,Coupé,Benzin,Zuzwil
1149.0,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,G,2007,4,schwarz,355 g/km,3,5,14.8 l/100km,5981,Occasion,"""Ab MFK""",weiss mét.,Hinterradantrieb,Automat sequentiell,102000,612,Limousine,Benzin,Zuzwil
115.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,G,2008,2,schwarz,324 g/km,12,2,13.5 l/100km,5439,Occasion,"""Ab MFK""",blau mét.,Hinterradantrieb,Automat sequentiell,41000,517,Cabriolet,Benzin,Zuzwil
1150.0,BMW,M5,M5,M5,BMW M5,null,1998,4,schwarz,336 g/km,10,5,13.9 l/100km,4941,Occasion,"""Ab MFK""",weiss mét.,Hinterradantrieb,Schaltgetriebe manuell,39700,400,Limousine,Benzin,Zuzwil
1151.0,MERCEDES-BENZ,A 150,A 150 Classic,A 150 Classic,MERCEDES-BENZ A 150 Classic,F,2005,3,anthrazit,159 g/km,10,5,6.7 l/100km,1498,Occasion,"""Ab MFK""",weiss mét.,Vorderradantrieb,Schaltgetriebe manuell,99000,95,Limousine,Benzin,Zuzwil
1152.0,LAMBORGHINI,,Reventon Coupé,Reventon Coupé,LAMBORGHINI Reventon Coupé,G,2008,2,grau,null,4,2,null,6496,Occasion,"""Ab MFK""",weiss mét.,Allrad,Automatik-Getriebe,5900,650,Coupé,Benzin,Porrentruy
1153.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2004,5,schwarz,350 g/km,3,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",weiss mét.,Allrad,Automat sequentiell,55000,450,Kombi,Benzin,Zuzwil
116.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,G,2008,5,schwarz,333 g/km,10,5,14.0 l/100km,4991,Occasion,"""Ab MFK""",blau mét.,Allrad,Automat,79700,580,Kombi,Benzin,Zuzwil
117.0,MERCEDES-BENZ,E 320,E 320 Avantgarde,E 320 Avantgarde,MERCEDES-BENZ E 320 Avantgarde,G,2001,5,grau,259 g/km,5,5,10.8 l/100km,3199,Occasion,"""Ab MFK""",blau mét.,Hinterradantrieb,Automat,83000,224,Kombi,Benzin,Zuzwil
